,ytid,Speech,Animal,Music,Vehicle
3121,pLlq72Rq030,0,0,0,1
3122,QysT6HNpPmw,0,0,0,1
3123,uSOLrSHNvMQ,0,0,0,1
3124,-g4VeC-IQ78,0,0,0,1
3125,0t-S1hAlHfg,0,0,0,1
3126,zg7nbkumL6k,0,0,0,1
3127,mcti2MEpmgE,0,1,0,0
3128,7W7VGtmLhVY,0,0,0,1
3129,MXwgR7KqiLI,0,0,0,1
3130,1oXS84RUht0,0,0,0,1
3131,51PwXmysI-s,0,0,0,1
3132,HZ784zMT3DU,0,1,0,0
3133,pXIjr2fQ6OY,0,0,0,1
3134,lk81LKYBtKo,0,0,0,1
3135,yRS80IdUI5Q,0,1,0,0
3136,Ls3dK5050Gk,0,0,0,1
3137,GA_OlVDL_n0,0,0,0,1
3138,JjmFwKrn3aA,0,0,0,1
3139,qZE7udm5Ges,0,1,0,0
3140,fXuefjxkUkQ,0,0,0,1
3141,Hz9XowPzXxI,0,0,0,1
3142,dKpRHF7rRqM,0,0,0,1
3143,Yc_6m0Ytwjk,0,0,0,1
3144,Vqi5QQfDzxY,0,0,0,1
3145,XwK4iKEo3Bc,0,0,0,1
3146,aPprfJq04cI,0,0,0,1
3147,jA6kvYVJvpk,0,0,0,1
3148,ePwwMzvqD64,0,0,0,1
3149,aIfK7d1uOXs,0,0,0,1
3150,nf5YtkHRca4,0,1,0,0
3151,kiAwu5AGP9g,0,0,0,1
3152,smrAtHPz72k,0,1,0,0
3153,YCQZzD3SdwU,0,0,0,1
3154,z-JExppdAAg,0,0,0,1
3155,mB3lq6ZqRFo,0,0,0,1
3156,7NGXGJi6_6k,0,1,0,0
3157,MJZwS_bb4Tg,0,0,0,1
3158,qiT4ObAb2sA,0,0,0,1
3159,wKOMLgwQKmY,0,1,0,0
3160,Z1KRv0DGocM,0,0,0,1
3161,uM_2cdjkyt8,0,0,0,1
3162,dj6WZOSPb-c,0,0,0,1
3163,fJGG9mSXMME,0,0,0,1
3164,gpobZnSFfSw,0,0,0,1
3165,d47Uuk1v17I,0,0,0,1
3166,qtFtfx1nHVQ,0,0,0,1
3167,w5G6TMcYXNg,0,0,0,1
3168,0A4q1Oa9Is0,0,0,0,1
3169,9r-CuL3CWc0,0,0,0,1
3170,-1VsFy0eVJs,0,0,0,1
3171,LrA0Vxc9iqs,0,0,0,1
3172,uCJfe2ralks,0,0,0,1
3173,WmOOy084hNk,0,0,0,1
3174,UaINQJNqo4k,0,0,0,1
3175,aQPM1-GCrik,0,1,0,0
3176,20bQdE4NV-k,0,0,0,1
3177,6Yda0iCUy2M,0,0,0,1
3178,bZ7R8bsDVRI,0,1,0,0
3179,llz5T7HZHOs,0,0,0,1
3180,PAgohEsZEzQ,0,0,0,1
3181,2hERcFiJUBY,0,0,0,1
3182,YOaHJEntpcg,0,1,0,0
3183,_uab8AcQYAs,0,0,0,1
3184,IIR6o9dJ-_o,0,0,0,1
3185,rpXH_gpzgu0,0,0,0,1
3186,9VH1zt7RMbQ,0,0,0,1
3187,jQS1VV-q1XQ,0,0,0,1
3188,eWbOdaGDiAo,0,0,0,1
3189,2tdHq4tGB28,0,0,0,1
3190,Sf_EKQVwD1U,0,0,0,1
3191,ARc-m7woyD0,0,0,0,1
3192,lMnFDzawE3Q,0,0,0,1
3193,q2Mext43P0U,0,0,0,1
3194,_GZbS_EvrOY,0,1,0,0
3195,5eEASs_oI6Y,0,0,0,1
3196,a1yWFZipz6Q,0,0,0,1
3197,_LiuLT0tLR0,0,1,0,0
3198,wXoVr1Z51CA,0,0,0,1
3199,T6PPBBFgxL4,0,0,0,1
3200,VFCm7YEaMrw,0,0,0,1
3201,rZ4a1c_wi6U,0,0,0,1
3202,I3Kp5VOib_U,0,0,0,1
3203,e4KCE_umias,0,0,0,1
3204,BrG7abYl_0I,0,0,0,1
3205,Vrpds24-XFE,0,1,0,0
3206,1V9UGHQiE9w,0,0,0,1
3207,3kRlZ0bYAOQ,0,0,0,1
3208,cEPcBdeIV7k,0,0,0,1
3209,34M2OJ0dPrs,0,0,0,1
3210,hIDqPsVKOM4,0,0,0,1
3211,5G05PSrnr1o,0,0,0,1
3212,Bg0gtKsMV6E,0,0,0,1
3213,Y9kHCgC121c,0,1,0,0
3214,gfQnUI-s6po,0,0,0,1
3215,WSs7DFhrGmg,0,0,0,1
3216,bwyZ9rM3sAw,0,0,0,1
3217,oI93Q8aEbrU,0,0,0,1
3218,GLEDUmnwnLY,0,1,0,0
3219,uYcljqiF9iI,0,0,0,1
3220,H7a67k5Y6JM,0,0,0,1
3221,9IJdIDiFpZ0,0,0,0,1
3222,MkVaOS3cNm0,0,1,0,0
3223,AfbDDepffwY,0,0,0,1
3224,eo0cA_oX4V8,0,0,0,1
3225,-V5rJGB_nEo,0,0,0,1
3226,AhC4BVp87Fs,0,0,0,1
3227,uyqeZZMp62s,0,0,0,1
3228,wwtASYQNh9Q,0,0,0,1
3229,OdEJT1Otm7c,0,0,0,1
3230,wgi-0b7HLCs,0,0,0,1
3231,ZaPGy8_CN0k,0,0,0,1
3232,8kfH1dJYuOM,0,0,0,1
3233,wmQBydXjz0E,0,1,0,0
3234,m31faKFcMRk,0,0,0,1
3235,rcdPfxCmEE4,0,0,0,1
3236,jpqhPB2G-AQ,0,0,0,1
3237,KgXwESVYM9o,0,0,0,1
3238,cddvD94wvuI,0,1,0,0
3239,mVBOy8rAKsw,0,0,0,1
3240,lqKC8pA0FRs,0,0,0,1
3241,6iKErkAq5IY,0,0,0,1
3242,qG6G3wAKylA,0,0,0,1
3243,bzXQrIPD2Iw,0,1,0,0
3244,6silvQHF84U,0,0,0,1
3245,0pP8oQhs4Sk,0,1,0,0
3246,5PY6XHBPQ9M,0,1,0,0
3247,Ny9KC2zRuuU,0,0,0,1
3248,kauZ8RltGHU,0,1,0,0
3249,T7X4Hdswdpo,0,0,0,1
3250,Um7H3GscLng,0,0,0,1
3251,wZkD7kdWipU,0,0,0,1
3252,Le_EjUVU7nI,0,1,0,0
3253,Iv8_snSwRWc,0,0,0,1
3254,qKxNIGK2c_U,0,1,0,0
3255,UnqrX5Hxr6Y,0,0,0,1
3256,kYdm2mX9Uy4,0,0,0,1
3257,YrEJBA-iEGk,0,1,0,0
3258,f2GpVJ8iZKE,0,1,0,0
3259,6uygGxAHnNc,0,0,0,1
3260,0Q4dvc6ZjZs,0,0,0,1
3261,V0t966xVkoI,0,0,0,1
3262,iBCBETgawkc,0,0,0,1
3263,rFBrMwLZfyU,0,1,0,0
3264,CssP3DLNbnQ,0,0,0,1
3265,9GvNsuYVwlM,0,0,0,1
3266,aiK-jM_U4Ik,0,0,0,1
3267,DX_gcTSjv1E,0,1,0,0
3268,-47OMrNfA0A,0,0,0,1
3269,kTiramcFvpc,0,0,0,1
3270,DdGdQR-3lCY,0,0,0,1
3271,OLFbLkyvl28,0,0,0,1
3272,gC9Ec6Ymmt8,0,1,0,0
3273,H6G5doJRDi8,0,0,0,1
3274,S3HhQpEcj2o,0,1,0,0
3275,VlgMuRY6sGY,0,0,0,1
3276,xPwAC9HL-Lw,0,0,0,1
3277,rgx-kBamPGE,0,0,0,1
3278,LUlMdzEBXL8,0,0,0,1
3279,2G1VxNVSM_k,0,0,0,1
3280,SY8Yb44gJQQ,0,0,0,1
3281,EKC1zcHAiv8,0,0,0,1
3282,ilM--OsCLQA,0,0,0,1
3283,J6HSaLmgvSw,0,1,0,0
3284,y-tMwhUZ0fI,0,0,0,1
3285,HiQr_WPr4CM,0,0,0,1
3286,qcO18E5UtZw,0,1,0,0
3287,CcmrSSJwERA,0,0,0,1
3288,_Z8_mfSJ0Qo,0,0,0,1
3289,sOKiigT5N9I,0,1,0,0
3290,DY9gwVvkE74,0,0,0,1
3291,XhSTe0ww958,0,0,0,1
3292,MtnpFApn4Xc,0,0,0,1
3293,h2RfV1ermSQ,0,0,0,1
3294,yW9G0mwi1Ak,0,0,0,1
3295,yhCwVzf60yU,0,0,0,1
3296,R30mut40Qvc,0,0,0,1
3297,dmvY4IgUB24,0,1,0,0
3298,QP4kjDkM1gs,0,0,0,1
3299,cI7CzIQLZhI,0,1,0,0
3300,1Fo2SQs3M5I,0,0,0,1
3301,CUF18vLSlNI,0,1,0,0
3302,YvFTQhtDioE,0,0,0,1
3303,dldvSW1IzaQ,0,0,0,1
3304,oJ4ZECRySmc,0,0,0,1
3305,xuDdfts7-qc,0,0,0,1
3306,K6DpQDtcZdk,0,0,0,1
3307,ymZbYwnWQrc,0,0,0,1
3308,TbCcSJDIuQk,0,0,0,1
3309,TY4QGdvaucg,0,0,0,1
3310,a-I7SanHAnQ,0,1,0,0
3311,CJPZfcXbt8A,0,0,0,1
3312,ub6I7TL2qUc,0,0,0,1
3313,mzQdkvOAwj0,0,0,0,1
3314,3qHkvgV5Epg,0,0,0,1
3315,Y0_zjWoEKlo,0,0,0,1
3316,8GQHE3I4bHk,0,0,0,1
3317,QOwifLPVIuU,0,0,0,1
3318,VA9MNjAlbWs,0,0,0,1
3319,8rW_wxHu2WQ,0,0,0,1
3320,eUzdjl65Uns,0,0,0,1
3321,27M6RPjNdzM,0,0,0,1
3322,t4ini6rMIOQ,0,0,0,1
3323,oBykxSjnZxc,0,0,0,1
3324,EESIBa102-M,0,0,0,1
3325,ANc4KSRGhkA,0,0,0,1
3326,Bs4v2Ta9kYk,0,0,0,1
3327,ZNxt_vdj5c8,0,0,0,1
3328,EQiskgs3EU4,0,0,0,1
3329,K3d_Jq9Vlv4,0,0,0,1
3330,vQngUX6ZOSE,0,0,0,1
3331,6HEFBqifWq4,0,1,0,0
3332,YoHzm9L5nyk,0,1,0,0
3333,S_3aeOvniZc,0,0,0,1
3334,vPcGMoMhJ1E,0,0,0,1
3335,r1beNtvYaac,0,0,0,1
3336,pLlq72Rq030,0,0,0,1
3337,QysT6HNpPmw,0,0,0,1
3338,uSOLrSHNvMQ,0,0,0,1
3339,-g4VeC-IQ78,0,0,0,1
3340,0t-S1hAlHfg,0,0,0,1
3341,zg7nbkumL6k,0,0,0,1
3342,mcti2MEpmgE,0,1,0,0
3343,7W7VGtmLhVY,0,0,0,1
3344,MXwgR7KqiLI,0,0,0,1
3345,1oXS84RUht0,0,0,0,1
3346,51PwXmysI-s,0,0,0,1
3347,HZ784zMT3DU,0,1,0,0
3348,pXIjr2fQ6OY,0,0,0,1
3349,lk81LKYBtKo,0,0,0,1
3350,yRS80IdUI5Q,0,1,0,0
3351,Ls3dK5050Gk,0,0,0,1
3352,GA_OlVDL_n0,0,0,0,1
3353,JjmFwKrn3aA,0,0,0,1
3354,qZE7udm5Ges,0,1,0,0
3355,fXuefjxkUkQ,0,0,0,1
3356,Hz9XowPzXxI,0,0,0,1
3357,dKpRHF7rRqM,0,0,0,1
3358,Yc_6m0Ytwjk,0,0,0,1
3359,Vqi5QQfDzxY,0,0,0,1
3360,XwK4iKEo3Bc,0,0,0,1
3361,aPprfJq04cI,0,0,0,1
3362,jA6kvYVJvpk,0,0,0,1
3363,ePwwMzvqD64,0,0,0,1
3364,aIfK7d1uOXs,0,0,0,1
3365,nf5YtkHRca4,0,1,0,0
3366,kiAwu5AGP9g,0,0,0,1
3367,smrAtHPz72k,0,1,0,0
3368,YCQZzD3SdwU,0,0,0,1
3369,7NGXGJi6_6k,0,1,0,0
3370,wKOMLgwQKmY,0,1,0,0
3371,aQPM1-GCrik,0,1,0,0
3372,bZ7R8bsDVRI,0,1,0,0
3373,YOaHJEntpcg,0,1,0,0
3374,_GZbS_EvrOY,0,1,0,0
3375,_LiuLT0tLR0,0,1,0,0
3376,Vrpds24-XFE,0,1,0,0
3377,Y9kHCgC121c,0,1,0,0
3378,GLEDUmnwnLY,0,1,0,0
3379,MkVaOS3cNm0,0,1,0,0
3380,wmQBydXjz0E,0,1,0,0
3381,cddvD94wvuI,0,1,0,0
3382,bzXQrIPD2Iw,0,1,0,0
3383,0pP8oQhs4Sk,0,1,0,0
3384,5PY6XHBPQ9M,0,1,0,0
3385,kauZ8RltGHU,0,1,0,0
3386,Le_EjUVU7nI,0,1,0,0
3387,qKxNIGK2c_U,0,1,0,0
3388,YrEJBA-iEGk,0,1,0,0
3389,f2GpVJ8iZKE,0,1,0,0
3390,rFBrMwLZfyU,0,1,0,0
3391,DX_gcTSjv1E,0,1,0,0
3392,gC9Ec6Ymmt8,0,1,0,0
3393,S3HhQpEcj2o,0,1,0,0
3394,J6HSaLmgvSw,0,1,0,0
3395,qcO18E5UtZw,0,1,0,0
3396,sOKiigT5N9I,0,1,0,0
3397,dmvY4IgUB24,0,1,0,0
3398,cI7CzIQLZhI,0,1,0,0
3399,CUF18vLSlNI,0,1,0,0
3400,a-I7SanHAnQ,0,1,0,0
3401,6HEFBqifWq4,0,1,0,0
3402,YoHzm9L5nyk,0,1,0,0
3403,mcti2MEpmgE,0,1,0,0
3404,HZ784zMT3DU,0,1,0,0
3405,yRS80IdUI5Q,0,1,0,0
3406,qZE7udm5Ges,0,1,0,0
3407,nf5YtkHRca4,0,1,0,0
3408,smrAtHPz72k,0,1,0,0
3409,7NGXGJi6_6k,0,1,0,0
3410,wKOMLgwQKmY,0,1,0,0
3411,aQPM1-GCrik,0,1,0,0
3412,bZ7R8bsDVRI,0,1,0,0
3413,YOaHJEntpcg,0,1,0,0
3414,_GZbS_EvrOY,0,1,0,0
3415,_LiuLT0tLR0,0,1,0,0
3416,Vrpds24-XFE,0,1,0,0
3417,Y9kHCgC121c,0,1,0,0
3418,GLEDUmnwnLY,0,1,0,0
3419,MkVaOS3cNm0,0,1,0,0
3420,wmQBydXjz0E,0,1,0,0
3421,cddvD94wvuI,0,1,0,0
3422,bzXQrIPD2Iw,0,1,0,0
3423,0pP8oQhs4Sk,0,1,0,0
3424,5PY6XHBPQ9M,0,1,0,0
3425,kauZ8RltGHU,0,1,0,0
3426,Le_EjUVU7nI,0,1,0,0
3427,qKxNIGK2c_U,0,1,0,0
3428,YrEJBA-iEGk,0,1,0,0
3429,f2GpVJ8iZKE,0,1,0,0
3430,rFBrMwLZfyU,0,1,0,0
3431,DX_gcTSjv1E,0,1,0,0
3432,gC9Ec6Ymmt8,0,1,0,0
3433,S3HhQpEcj2o,0,1,0,0
3434,J6HSaLmgvSw,0,1,0,0
3435,qcO18E5UtZw,0,1,0,0
3436,sOKiigT5N9I,0,1,0,0
3437,dmvY4IgUB24,0,1,0,0
3438,cI7CzIQLZhI,0,1,0,0
3439,CUF18vLSlNI,0,1,0,0
3440,a-I7SanHAnQ,0,1,0,0
3441,6HEFBqifWq4,0,1,0,0
3442,YoHzm9L5nyk,0,1,0,0
3443,mcti2MEpmgE,0,1,0,0
3444,HZ784zMT3DU,0,1,0,0
3445,yRS80IdUI5Q,0,1,0,0
3446,qZE7udm5Ges,0,1,0,0
3447,nf5YtkHRca4,0,1,0,0
3448,smrAtHPz72k,0,1,0,0
3449,7NGXGJi6_6k,0,1,0,0
3450,wKOMLgwQKmY,0,1,0,0
3451,aQPM1-GCrik,0,1,0,0
3452,bZ7R8bsDVRI,0,1,0,0
3453,YOaHJEntpcg,0,1,0,0
3454,_GZbS_EvrOY,0,1,0,0
3455,_LiuLT0tLR0,0,1,0,0
3456,Vrpds24-XFE,0,1,0,0
3457,5G05PSrnr1o,0,0,0,1
3458,Bg0gtKsMV6E,0,0,0,1
3459,Y9kHCgC121c,0,1,0,0
3460,gfQnUI-s6po,0,0,0,1
3461,WSs7DFhrGmg,0,0,0,1
3462,bwyZ9rM3sAw,0,0,0,1
3463,oI93Q8aEbrU,0,0,0,1
3464,GLEDUmnwnLY,0,1,0,0
3465,uYcljqiF9iI,0,0,0,1
3466,H7a67k5Y6JM,0,0,0,1
3467,9IJdIDiFpZ0,0,0,0,1
3468,MkVaOS3cNm0,0,1,0,0
3469,AfbDDepffwY,0,0,0,1
3470,eo0cA_oX4V8,0,0,0,1
3471,-V5rJGB_nEo,0,0,0,1
3472,AhC4BVp87Fs,0,0,0,1
3473,uyqeZZMp62s,0,0,0,1
3474,wwtASYQNh9Q,0,0,0,1
3475,OdEJT1Otm7c,0,0,0,1
3476,wgi-0b7HLCs,0,0,0,1
3477,ZaPGy8_CN0k,0,0,0,1
3478,8kfH1dJYuOM,0,0,0,1
3479,wmQBydXjz0E,0,1,0,0
3480,m31faKFcMRk,0,0,0,1
3481,rcdPfxCmEE4,0,0,0,1
3482,jpqhPB2G-AQ,0,0,0,1
3483,KgXwESVYM9o,0,0,0,1
3484,cddvD94wvuI,0,1,0,0
3485,mVBOy8rAKsw,0,0,0,1
3486,lqKC8pA0FRs,0,0,0,1
3487,6iKErkAq5IY,0,0,0,1
3488,qG6G3wAKylA,0,0,0,1
3489,bzXQrIPD2Iw,0,1,0,0
3490,6silvQHF84U,0,0,0,1
3491,0pP8oQhs4Sk,0,1,0,0
3492,5PY6XHBPQ9M,0,1,0,0
3493,Ny9KC2zRuuU,0,0,0,1
3494,kauZ8RltGHU,0,1,0,0
3495,T7X4Hdswdpo,0,0,0,1
3496,Um7H3GscLng,0,0,0,1
3497,wZkD7kdWipU,0,0,0,1
3498,Le_EjUVU7nI,0,1,0,0
3499,Iv8_snSwRWc,0,0,0,1
3500,qKxNIGK2c_U,0,1,0,0
3501,UnqrX5Hxr6Y,0,0,0,1
3502,kYdm2mX9Uy4,0,0,0,1
3503,YrEJBA-iEGk,0,1,0,0
3504,f2GpVJ8iZKE,0,1,0,0
3505,6uygGxAHnNc,0,0,0,1
3506,0Q4dvc6ZjZs,0,0,0,1
3507,V0t966xVkoI,0,0,0,1
3508,iBCBETgawkc,0,0,0,1
3509,rFBrMwLZfyU,0,1,0,0
3510,CssP3DLNbnQ,0,0,0,1
3511,9GvNsuYVwlM,0,0,0,1
3512,aiK-jM_U4Ik,0,0,0,1
3513,DX_gcTSjv1E,0,1,0,0
3514,-47OMrNfA0A,0,0,0,1
3515,kTiramcFvpc,0,0,0,1
3516,DdGdQR-3lCY,0,0,0,1
3517,OLFbLkyvl28,0,0,0,1
3518,gC9Ec6Ymmt8,0,1,0,0
3519,H6G5doJRDi8,0,0,0,1
3520,S3HhQpEcj2o,0,1,0,0
3521,VlgMuRY6sGY,0,0,0,1
3522,xPwAC9HL-Lw,0,0,0,1
3523,rgx-kBamPGE,0,0,0,1
3524,LUlMdzEBXL8,0,0,0,1
3525,2G1VxNVSM_k,0,0,0,1
3526,SY8Yb44gJQQ,0,0,0,1
3527,EKC1zcHAiv8,0,0,0,1
3528,ilM--OsCLQA,0,0,0,1
3529,J6HSaLmgvSw,0,1,0,0
3530,y-tMwhUZ0fI,0,0,0,1
3531,HiQr_WPr4CM,0,0,0,1
3532,qcO18E5UtZw,0,1,0,0
3533,CcmrSSJwERA,0,0,0,1
3534,_Z8_mfSJ0Qo,0,0,0,1
3535,sOKiigT5N9I,0,1,0,0
3536,DY9gwVvkE74,0,0,0,1
3537,XhSTe0ww958,0,0,0,1
3538,MtnpFApn4Xc,0,0,0,1
3539,h2RfV1ermSQ,0,0,0,1
3540,yW9G0mwi1Ak,0,0,0,1
3541,yhCwVzf60yU,0,0,0,1
3542,R30mut40Qvc,0,0,0,1
3543,dmvY4IgUB24,0,1,0,0
3544,QP4kjDkM1gs,0,0,0,1
3545,cI7CzIQLZhI,0,1,0,0
3546,1Fo2SQs3M5I,0,0,0,1
3547,CUF18vLSlNI,0,1,0,0
3548,YvFTQhtDioE,0,0,0,1
3549,dldvSW1IzaQ,0,0,0,1
3550,oJ4ZECRySmc,0,0,0,1
3551,xuDdfts7-qc,0,0,0,1
3552,K6DpQDtcZdk,0,0,0,1
3553,ymZbYwnWQrc,0,0,0,1
3554,TbCcSJDIuQk,0,0,0,1
3555,TY4QGdvaucg,0,0,0,1
3556,a-I7SanHAnQ,0,1,0,0
3557,CJPZfcXbt8A,0,0,0,1
3558,ub6I7TL2qUc,0,0,0,1
3559,mzQdkvOAwj0,0,0,0,1
3560,3qHkvgV5Epg,0,0,0,1
3561,Y0_zjWoEKlo,0,0,0,1
3562,8GQHE3I4bHk,0,0,0,1
3563,QOwifLPVIuU,0,0,0,1
3564,VA9MNjAlbWs,0,0,0,1
3565,8rW_wxHu2WQ,0,0,0,1
3566,eUzdjl65Uns,0,0,0,1
3567,27M6RPjNdzM,0,0,0,1
3568,t4ini6rMIOQ,0,0,0,1
3569,oBykxSjnZxc,0,0,0,1
3570,EESIBa102-M,0,0,0,1
3571,ANc4KSRGhkA,0,0,0,1
3572,Bs4v2Ta9kYk,0,0,0,1
3573,ZNxt_vdj5c8,0,0,0,1
3574,EQiskgs3EU4,0,0,0,1
3575,K3d_Jq9Vlv4,0,0,0,1
3576,vQngUX6ZOSE,0,0,0,1
3577,6HEFBqifWq4,0,1,0,0
3578,YoHzm9L5nyk,0,1,0,0
3579,S_3aeOvniZc,0,0,0,1
3580,vPcGMoMhJ1E,0,0,0,1
3581,r1beNtvYaac,0,0,0,1
3582,pLlq72Rq030,0,0,0,1
3583,QysT6HNpPmw,0,0,0,1
3584,uSOLrSHNvMQ,0,0,0,1
3585,-g4VeC-IQ78,0,0,0,1
3586,0t-S1hAlHfg,0,0,0,1
3587,zg7nbkumL6k,0,0,0,1
3588,mcti2MEpmgE,0,1,0,0
3589,7W7VGtmLhVY,0,0,0,1
3590,MXwgR7KqiLI,0,0,0,1
3591,1oXS84RUht0,0,0,0,1
3592,51PwXmysI-s,0,0,0,1
3593,HZ784zMT3DU,0,1,0,0
3594,pXIjr2fQ6OY,0,0,0,1
3595,lk81LKYBtKo,0,0,0,1
3596,yRS80IdUI5Q,0,1,0,0
3597,Ls3dK5050Gk,0,0,0,1
3598,GA_OlVDL_n0,0,0,0,1
3599,JjmFwKrn3aA,0,0,0,1
3600,qZE7udm5Ges,0,1,0,0
3601,fXuefjxkUkQ,0,0,0,1
3602,Hz9XowPzXxI,0,0,0,1
3603,dKpRHF7rRqM,0,0,0,1
3604,Yc_6m0Ytwjk,0,0,0,1
3605,Vqi5QQfDzxY,0,0,0,1
3606,XwK4iKEo3Bc,0,0,0,1
3607,aPprfJq04cI,0,0,0,1
3608,jA6kvYVJvpk,0,0,0,1
3609,ePwwMzvqD64,0,0,0,1
3610,aIfK7d1uOXs,0,0,0,1
3611,nf5YtkHRca4,0,1,0,0
3612,kiAwu5AGP9g,0,0,0,1
3613,smrAtHPz72k,0,1,0,0
3614,YCQZzD3SdwU,0,0,0,1
3615,z-JExppdAAg,0,0,0,1
3616,mB3lq6ZqRFo,0,0,0,1
3617,7NGXGJi6_6k,0,1,0,0
3618,MJZwS_bb4Tg,0,0,0,1
3619,qiT4ObAb2sA,0,0,0,1
3620,wKOMLgwQKmY,0,1,0,0
3621,Z1KRv0DGocM,0,0,0,1
3622,uM_2cdjkyt8,0,0,0,1
3623,dj6WZOSPb-c,0,0,0,1
3624,fJGG9mSXMME,0,0,0,1
3625,gpobZnSFfSw,0,0,0,1
3626,d47Uuk1v17I,0,0,0,1
3627,qtFtfx1nHVQ,0,0,0,1
3628,w5G6TMcYXNg,0,0,0,1
3629,0A4q1Oa9Is0,0,0,0,1
3630,9r-CuL3CWc0,0,0,0,1
3631,-1VsFy0eVJs,0,0,0,1
3632,LrA0Vxc9iqs,0,0,0,1
3633,uCJfe2ralks,0,0,0,1
3634,WmOOy084hNk,0,0,0,1
3635,UaINQJNqo4k,0,0,0,1
3636,aQPM1-GCrik,0,1,0,0
3637,20bQdE4NV-k,0,0,0,1
3638,6Yda0iCUy2M,0,0,0,1
3639,bZ7R8bsDVRI,0,1,0,0
3640,llz5T7HZHOs,0,0,0,1
3641,PAgohEsZEzQ,0,0,0,1
3642,2hERcFiJUBY,0,0,0,1
3643,YOaHJEntpcg,0,1,0,0
3644,_uab8AcQYAs,0,0,0,1
3645,IIR6o9dJ-_o,0,0,0,1
3646,rpXH_gpzgu0,0,0,0,1
3647,9VH1zt7RMbQ,0,0,0,1
3648,jQS1VV-q1XQ,0,0,0,1
3649,eWbOdaGDiAo,0,0,0,1
3650,2tdHq4tGB28,0,0,0,1
3651,Sf_EKQVwD1U,0,0,0,1
3652,ARc-m7woyD0,0,0,0,1
3653,lMnFDzawE3Q,0,0,0,1
3654,q2Mext43P0U,0,0,0,1
3655,_GZbS_EvrOY,0,1,0,0
3656,5eEASs_oI6Y,0,0,0,1
3657,a1yWFZipz6Q,0,0,0,1
3658,_LiuLT0tLR0,0,1,0,0
3659,wXoVr1Z51CA,0,0,0,1
3660,T6PPBBFgxL4,0,0,0,1
3661,VFCm7YEaMrw,0,0,0,1
3662,rZ4a1c_wi6U,0,0,0,1
3663,I3Kp5VOib_U,0,0,0,1
3664,e4KCE_umias,0,0,0,1
3665,BrG7abYl_0I,0,0,0,1
3666,Vrpds24-XFE,0,1,0,0
3667,1V9UGHQiE9w,0,0,0,1
3668,3kRlZ0bYAOQ,0,0,0,1
3669,cEPcBdeIV7k,0,0,0,1
3670,34M2OJ0dPrs,0,0,0,1
3671,hIDqPsVKOM4,0,0,0,1
3672,5G05PSrnr1o,0,0,0,1
3673,Bg0gtKsMV6E,0,0,0,1
3674,Y9kHCgC121c,0,1,0,0
3675,gfQnUI-s6po,0,0,0,1
3676,WSs7DFhrGmg,0,0,0,1
3677,bwyZ9rM3sAw,0,0,0,1
3678,oI93Q8aEbrU,0,0,0,1
3679,GLEDUmnwnLY,0,1,0,0
3680,uYcljqiF9iI,0,0,0,1
3681,H7a67k5Y6JM,0,0,0,1
3682,9IJdIDiFpZ0,0,0,0,1
3683,MkVaOS3cNm0,0,1,0,0
3684,AfbDDepffwY,0,0,0,1
3685,eo0cA_oX4V8,0,0,0,1
3686,-V5rJGB_nEo,0,0,0,1
3687,AhC4BVp87Fs,0,0,0,1
3688,uyqeZZMp62s,0,0,0,1
3689,wwtASYQNh9Q,0,0,0,1
3690,OdEJT1Otm7c,0,0,0,1
3691,wgi-0b7HLCs,0,0,0,1
3692,ZaPGy8_CN0k,0,0,0,1
3693,8kfH1dJYuOM,0,0,0,1
3694,wmQBydXjz0E,0,1,0,0
3695,m31faKFcMRk,0,0,0,1
3696,rcdPfxCmEE4,0,0,0,1
3697,jpqhPB2G-AQ,0,0,0,1
3698,KgXwESVYM9o,0,0,0,1
3699,cddvD94wvuI,0,1,0,0
3700,mVBOy8rAKsw,0,0,0,1
3701,lqKC8pA0FRs,0,0,0,1
3702,6iKErkAq5IY,0,0,0,1
3703,qG6G3wAKylA,0,0,0,1
3704,bzXQrIPD2Iw,0,1,0,0
3705,6silvQHF84U,0,0,0,1
3706,0pP8oQhs4Sk,0,1,0,0
3707,5PY6XHBPQ9M,0,1,0,0
3708,Ny9KC2zRuuU,0,0,0,1
3709,kauZ8RltGHU,0,1,0,0
3710,T7X4Hdswdpo,0,0,0,1
3711,Um7H3GscLng,0,0,0,1
3712,wZkD7kdWipU,0,0,0,1
3713,Le_EjUVU7nI,0,1,0,0
3714,Iv8_snSwRWc,0,0,0,1
3715,qKxNIGK2c_U,0,1,0,0
3716,UnqrX5Hxr6Y,0,0,0,1
3717,kYdm2mX9Uy4,0,0,0,1
3718,YrEJBA-iEGk,0,1,0,0
3719,f2GpVJ8iZKE,0,1,0,0
3720,6uygGxAHnNc,0,0,0,1
3721,0Q4dvc6ZjZs,0,0,0,1
3722,V0t966xVkoI,0,0,0,1
3723,iBCBETgawkc,0,0,0,1
3724,rFBrMwLZfyU,0,1,0,0
3725,CssP3DLNbnQ,0,0,0,1
3726,9GvNsuYVwlM,0,0,0,1
3727,aiK-jM_U4Ik,0,0,0,1
3728,DX_gcTSjv1E,0,1,0,0
3729,-47OMrNfA0A,0,0,0,1
3730,kTiramcFvpc,0,0,0,1
3731,DdGdQR-3lCY,0,0,0,1
3732,OLFbLkyvl28,0,0,0,1
3733,gC9Ec6Ymmt8,0,1,0,0
3734,H6G5doJRDi8,0,0,0,1
